file,subsystem,LOC,score_0_30,grade,main_issues
backend/src/tests/editingHarness.integration.test.ts,tests,428,21,B,runtime_side_effects|non_specific_error_handling
backend/src/tests/editingRouting.guard.test.ts,tests,43,18,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/tests/intentRuntime.integration.test.ts,tests,272,18,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/tests/prismaChatService.contract.test.ts,tests,32,17,C,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
backend/src/tests/promptCompilation.test.ts,tests,257,18,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/tests/promptRegistryRules.test.ts,tests,50,17,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/tests/routingAlignment.test.ts,tests,137,16,C,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
backend/src/types/adminTelemetry.api.types.ts,backend.other,224,18,C,weak_contract_enforcement
backend/src/types/api.types.ts,backend.other,273,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/types/attachments.types.ts,backend.other,144,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/types/documents.types.ts,backend.other,324,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/types/domains.types.ts,backend.other,163,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/types/handlerResult.types.ts,backend.other,268,15,D,non_specific_error_handling|weak_observability
backend/src/types/intents.types.ts,backend.other,254,15,D,weak_contract_enforcement|non_specific_error_handling
backend/src/types/richMessage.types.ts,backend.other,158,14,D,non_specific_error_handling|weak_observability
backend/src/types/validation.types.ts,backend.other,178,15,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
backend/src/utils/resolveDataDir.ts,backend.other,129,13,D,runtime_side_effects|non_specific_error_handling|weak_observability
backend/src/utils/retryUtils.ts,backend.other,205,18,C,weak_contract_enforcement
frontend/src/App.jsx,frontend.other,286,16,C,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/assets/new-icon-black.svg,frontend.other,10,15,D,non_specific_error_handling|weak_observability
frontend/src/assets/new-icon.svg,frontend.other,10,16,C,non_specific_error_handling|weak_observability
frontend/src/components/admin/AdminUsers.jsx,frontend.other,59,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/app-shell/LeftNav.jsx,frontend.other,605,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/app-shell/MobileBottomNav.jsx,frontend.other,202,12,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/app-shell/MobileTabShell.jsx,frontend.other,749,18,C,non_specific_error_handling
frontend/src/components/attachments/AttachmentsRenderer.jsx,frontend.attachments,420,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/attachments/cards/EditSessionCard.jsx,frontend.attachments,733,15,D,weak_observability
frontend/src/components/attachments/cards/EmailCard.css,frontend.attachments,252,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/attachments/cards/ImageCard.jsx,frontend.attachments,221,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/attachments/inline/InlineDocumentButton.jsx,frontend.attachments,145,14,D,non_specific_error_handling|weak_observability
frontend/src/components/attachments/inline/InlineDocumentList.css,frontend.attachments,14,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/attachments/inline/InlineDocumentList.jsx,frontend.attachments,83,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/attachments/inline/InlineFolderButton.jsx,frontend.attachments,64,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/attachments/pills/SourcePill.jsx,frontend.attachments,159,15,D,non_specific_error_handling|weak_observability
frontend/src/components/auth/UnifiedAuth.jsx,frontend.other,693,18,C,runtime_side_effects
frontend/src/components/auth/Verification.jsx,frontend.other,414,19,C,weak_contract_enforcement|runtime_side_effects
frontend/src/components/chat/ChatEmptyState.jsx,frontend.chat,158,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/ChatHistory.jsx,frontend.chat,1191,16,C,runtime_side_effects
frontend/src/components/chat/ChatInterface.jsx,frontend.chat,6300,15,D,god_file_size|runtime_side_effects
frontend/src/components/chat/ChatScreen.jsx,frontend.chat,388,14,D,weak_contract_enforcement|runtime_side_effects|weak_observability
frontend/src/components/chat/DebugOverlay.jsx,frontend.chat,156,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/index.js,frontend.chat,9,16,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/messages/MessageActions.css,frontend.chat,50,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/messages/MessageActions.jsx,frontend.chat,218,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/messages/useStageLabel.js,frontend.chat,36,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/streaming/MarkdownStyles.css,frontend.chat,316,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/streaming/StreamingAnimation.css,frontend.chat,154,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/streaming/StreamingMarkdownEnhanced.jsx,frontend.chat,66,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/chat/streaming/StreamingWelcomeMessage.jsx,frontend.chat,185,12,D,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/components/documents/AttachmentPickerModal.jsx,frontend.documents,179,12,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/documents/DocumentCard.jsx,frontend.documents,192,14,D,non_specific_error_handling|weak_observability
frontend/src/components/documents/DocumentPreviewButton.jsx,frontend.documents,142,13,D,runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/components/documents/DocumentPreviewModal.jsx,frontend.documents,1140,16,C,
frontend/src/components/documents/Documents.jsx,frontend.documents,1740,17,C,weak_contract_enforcement|runtime_side_effects
frontend/src/components/documents/DocumentsPage.jsx,frontend.documents,2010,11,D,god_file_size|runtime_side_effects|weak_observability
frontend/src/components/documents/DocumentViewer.jsx,frontend.documents,5996,16,C,god_file_size|weak_contract_enforcement|runtime_side_effects
frontend/src/components/documents/editor/ChangesTab.jsx,frontend.documents,204,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/documents/editor/TargetsTab.jsx,frontend.documents,366,16,C,weak_observability
frontend/src/components/documents/GeneratedDocumentCard.jsx,frontend.documents,497,14,D,runtime_side_effects|weak_observability
frontend/src/components/documents/previews/DocxEditCanvas.jsx,frontend.documents,2297,11,D,god_file_size|weak_contract_enforcement|runtime_side_effects|critical_file_low_test_directness
frontend/src/components/documents/previews/ExcelEditCanvas.jsx,frontend.documents,2888,15,D,god_file_size|runtime_side_effects
frontend/src/components/documents/previews/MarkdownPreview.jsx,frontend.documents,215,17,C,weak_contract_enforcement
frontend/src/components/documents/previews/PptxEditCanvas.jsx,frontend.documents,432,15,D,weak_contract_enforcement|weak_observability
frontend/src/components/documents/studio/PptxStudio.css,frontend.documents,523,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/components/documents/studio/PptxStudio.jsx,frontend.documents,1680,12,D,weak_contract_enforcement|weak_observability
frontend/src/components/home/ContinueCard.jsx,frontend.other,280,11,D,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/components/integrations/GmailDetailPage.jsx,frontend.other,818,12,D,weak_contract_enforcement|runtime_side_effects|weak_observability
frontend/src/components/onboarding/Slide5.jsx,frontend.other,122,14,D,non_specific_error_handling|weak_observability
frontend/src/components/shared/ClickableDocumentName.jsx,frontend.other,293,14,D,non_specific_error_handling|weak_observability
frontend/src/components/sources/SourcesRow.jsx,frontend.other,158,16,C,non_specific_error_handling
frontend/src/components/upload/UniversalUploadModal.jsx,frontend.other,2257,15,D,god_file_size|runtime_side_effects
frontend/src/components/upload/UploadHub.jsx,frontend.other,3928,14,D,god_file_size|runtime_side_effects
frontend/src/config/tabConfig.js,frontend.other,128,15,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/constants/routes.js,frontend.other,106,17,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/context/AuthContext.jsx,frontend.other,452,17,C,runtime_side_effects
frontend/src/hooks/index.js,frontend.other,18,16,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/hooks/useAnalytics.js,frontend.other,169,17,C,runtime_side_effects
frontend/src/hooks/useConversations.js,frontend.other,239,17,C,runtime_side_effects|non_specific_error_handling
frontend/src/hooks/useDocxEditState.js,frontend.other,308,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/hooks/useKeyboardShortcuts.js,frontend.other,95,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/hooks/useMobileTabNavigation.js,frontend.other,232,12,D,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/hooks/usePrefetch.js,frontend.other,204,17,C,runtime_side_effects|non_specific_error_handling
frontend/src/hooks/useSidebarState.js,frontend.other,118,16,C,weak_contract_enforcement|runtime_side_effects
frontend/src/hooks/useTelemetry.js,frontend.other,141,16,C,weak_contract_enforcement|runtime_side_effects
frontend/src/i18n.js,frontend.other,584,12,D,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/i18n/locales/en.json,frontend.other,1817,11,D,god_file_size|weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/i18n/locales/es-ES.json,frontend.other,1811,10,D,god_file_size|weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/i18n/locales/pt-BR.json,frontend.other,1784,12,D,non_specific_error_handling|weak_observability
frontend/src/index.css,frontend.other,2097,10,D,god_file_size|weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/pages/ChatContractHarness.jsx,frontend.other,329,14,D,weak_contract_enforcement|non_specific_error_handling
frontend/src/services/allybiTelemetryService.js,frontend.services,145,14,D,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling
frontend/src/services/chatService.js,frontend.services,1108,16,C,runtime_side_effects
frontend/src/services/dashboard/api.js,frontend.services,76,16,C,weak_contract_enforcement|non_specific_error_handling
frontend/src/services/editingService.js,frontend.services,94,14,D,weak_contract_enforcement|weak_observability
frontend/src/services/index.js,frontend.services,18,16,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/styles/ExcelPreview.css,frontend.other,558,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/styles/koda-markdown.css,frontend.other,448,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/tests/fileActions.test.js,tests,209,20,B,non_specific_error_handling|weak_observability
frontend/src/tests/swipeNavigation.test.js,tests,390,18,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/types/telemetry.js,frontend.other,135,14,D,weak_contract_enforcement|weak_observability
frontend/src/utils/browser/googleAnalytics.js,frontend.other,223,14,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/utils/chat/messageUtils.js,frontend.other,324,16,C,runtime_side_effects|non_specific_error_handling
frontend/src/utils/chat/optimisticMessages.ts,frontend.other,89,13,D,weak_contract_enforcement|runtime_side_effects|non_specific_error_handling|weak_observability
frontend/src/utils/chat/streamingBuffer.js,frontend.other,222,13,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/utils/docxCanvasUtils.js,frontend.other,186,12,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/utils/editor/docxSelectionModel.js,frontend.other,413,12,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/utils/index.js,frontend.other,9,16,C,weak_contract_enforcement|non_specific_error_handling|weak_observability
frontend/src/utils/notifications/legacyNotificationMapper.js,frontend.other,251,15,D,weak_contract_enforcement|non_specific_error_handling
frontend/src/utils/parsing/inlineDocumentParser.js,frontend.other,437,12,D,weak_contract_enforcement|non_specific_error_handling|weak_observability
